League,Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,Address
NALCS,2017,Spring,Playoffs,FLY,0,1,P1,32,Balls,Nautilus,Moon,Graves,Hai,Syndra,Altec,Varus,LemonNation,Zyra,zig,Rumble,Inori,Ivern,Ryu,Jayce,Arrow,KogMaw,Shady,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002160040?gameHash=5abcad84ad6637cc
NALCS,2017,Spring,Playoffs,FLY,1,0,P1,34,Balls,Nautilus,Moon,Ivern,Hai,Talon,Altec,KogMaw,LemonNation,Karma,zig,Rumble,Inori,Khazix,Ryu,Syndra,Arrow,Jhin,Shady,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002160060?gameHash=9cd098a99dbbff61
NALCS,2017,Spring,Playoffs,FLY,1,0,P1,36,Balls,Nautilus,Moon,Khazix,Hai,Orianna,Altec,Ezreal,LemonNation,Malzahar,zig,JarvanIV,Inori,Gragas,Ryu,Talon,Arrow,Ziggs,Shady,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002160061?gameHash=7612b04905b4ec9b
NALCS,2017,Spring,Playoffs,FLY,0,1,P1,33,Balls,Nautilus,Moon,Khazix,Hai,Ekko,Altec,KogMaw,LemonNation,Lulu,zig,Shen,Inori,Elise,Ryu,Syndra,Arrow,Twitch,Shady,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002160062?gameHash=05e2c8eaa9547ff1
NALCS,2017,Spring,Playoffs,P1,1,0,FLY,45,zig,Kled,Inori,Elise,Ryu,Leblanc,Arrow,Ashe,Shady,Lulu,Balls,Gragas,Moon,Khazix,Hai,Kassadin,Altec,Caitlyn,LemonNation,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002160063?gameHash=71a5139ae6814877
NALCS,2017,Spring,Playoffs,C9,0,1,TSM,29,Ray,Kennen,Contractz,LeeSin,Jensen,Cassiopeia,Sneaky,Lucian,Smoothie,Lulu,Hauntzer,Camille,Svenskeren,Ivern,Bjergsen,Taliyah,WildTurtle,Caitlyn,Biofrost,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002170046?gameHash=246ff1a458d527d6
NALCS,2017,Spring,Playoffs,TSM,1,0,C9,23,Hauntzer,Gragas,Svenskeren,Rengar,Bjergsen,Syndra,WildTurtle,Lucian,Biofrost,Lulu,Impact,Nautilus,Contractz,Graves,Jensen,Ekko,Sneaky,Ashe,Smoothie,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002170052?gameHash=2e46f018bfcc3df6
NALCS,2017,Spring,Playoffs,C9,1,0,TSM,48,Ray,Fizz,Contractz,Khazix,Jensen,Syndra,Sneaky,Ezreal,Smoothie,Lulu,Hauntzer,Camille,Svenskeren,LeeSin,Bjergsen,Ahri,WildTurtle,Varus,Biofrost,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002170054?gameHash=ddb2812561a03a43
NALCS,2017,Spring,Playoffs,TSM,0,1,C9,32,Hauntzer,Nautilus,Svenskeren,Ivern,Bjergsen,Orianna,WildTurtle,Lucian,Biofrost,Lulu,Impact,Shen,Contractz,Graves,Jensen,Syndra,Sneaky,Ashe,Smoothie,Gragas,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002170056?gameHash=7093ba52e002a281
NALCS,2017,Spring,Playoffs,C9,0,1,TSM,43,Ray,Kled,Contractz,Khazix,Jensen,Ekko,Sneaky,Lucian,Smoothie,Lulu,Hauntzer,Camille,Svenskeren,LeeSin,Bjergsen,Syndra,WildTurtle,Varus,Biofrost,Nami,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002170058?gameHash=54baeee071cf91dd
NALCS,2017,Summer,Season,C9,1,0,CLG,38,Ray,Galio,Contractz,Olaf,Jensen,Orianna,Sneaky,Varus,Smoothie,Lulu,Darshan,Gragas,Dardoch,LeeSin,Huhi,Taliyah,Stixxay,Caitlyn,aphromoo,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200033?gameHash=13a00890a7f68869
NALCS,2017,Summer,Season,CLG,1,0,C9,42,Darshan,Renekton,Dardoch,Gragas,Huhi,Orianna,Stixxay,Xayah,aphromoo,Rakan,Ray,JarvanIV,Contractz,LeeSin,Jensen,Syndra,Sneaky,Varus,Smoothie,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200043?gameHash=b98e62c1bcc887e4
NALCS,2017,Summer,Season,C9,0,1,CLG,54,Ray,Kennen,Contractz,Khazix,Jensen,Ahri,Sneaky,Ashe,Smoothie,Lulu,Darshan,Gragas,Dardoch,LeeSin,Huhi,AurelionSol,Stixxay,Caitlyn,aphromoo,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200045?gameHash=0f4fa426badab89d
NALCS,2017,Summer,Season,IMT,0,1,P1,45,Flame,JarvanIV,Xmithie,Elise,Pobelter,Orianna,Cody Sun,Caitlyn,Olleh,Lulu,zig,Shen,Inori,Khazix,Ryu,Ahri,Arrow,Varus,Shady,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200046?gameHash=6b3b6b3202dc8432
NALCS,2017,Summer,Season,P1,0,1,IMT,42,zig,Kled,Inori,Olaf,Ryu,Orianna,Arrow,Caitlyn,Shady,Lulu,Flame,Renekton,Xmithie,Elise,Pobelter,Ahri,Cody Sun,Varus,Olleh,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200058?gameHash=e16475631dc9142e
NALCS,2017,Summer,Season,IMT,1,0,P1,31,Flame,Shen,Xmithie,Gragas,Pobelter,Orianna,Cody Sun,Caitlyn,Olleh,Karma,zig,Kled,Inori,Elise,Ryu,Taliyah,Arrow,KogMaw,Shady,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200059?gameHash=5d62e4d50eea83a5
NALCS,2017,Summer,Season,CLG,1,0,TL,27,Darshan,Shen,Dardoch,Elise,Huhi,Ahri,Stixxay,Caitlyn,aphromoo,Bard,Lourlo,Fiora,Reignover,Rengar,Goldenglue,Orianna,Piglet,Jhin,Matt,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210050?gameHash=8a748b54a52f1e5b
NALCS,2017,Summer,Season,TL,0,1,CLG,42,Lourlo,Renekton,Reignover,Elise,Goldenglue,Ahri,Piglet,Twitch,Matt,Karma,Darshan,Gragas,Dardoch,Ivern,Huhi,Syndra,Stixxay,Caitlyn,aphromoo,Nami,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210056?gameHash=258788ead1f1ecb7
NALCS,2017,Summer,Season,FOX,1,0,FLY,33,Looper,Gragas,Akaadian,Graves,Froggen,Leblanc,Keith,Ashe,Gate,TahmKench,Balls,Renekton,Moon,Elise,Hai,Karma,WildTurtle,Jhin,LemonNation,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210048?gameHash=a51173d23fdf32e8
NALCS,2017,Summer,Season,FLY,0,1,FOX,44,Balls,Fiora,Moon,Elise,Hai,Kassadin,WildTurtle,Jhin,LemonNation,Zyra,Looper,Galio,Akaadian,Ivern,Froggen,Lucian,Keith,Ashe,Gate,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210057?gameHash=1c2b8f54f784ea40
NALCS,2017,Summer,Season,TSM,1,0,C9,43,Hauntzer,Kennen,Svenskeren,Olaf,Bjergsen,Taliyah,Doublelift,Caitlyn,Biofrost,Lulu,Ray,JarvanIV,Contractz,LeeSin,Jensen,Cassiopeia,Sneaky,Xayah,Smoothie,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210059?gameHash=8fe75b6023c7982a
NALCS,2017,Summer,Season,C9,0,1,TSM,38,Ray,Gragas,Contractz,Olaf,Jensen,Ekko,Sneaky,Xayah,Smoothie,Rakan,Hauntzer,Kennen,Svenskeren,LeeSin,Bjergsen,Syndra,Doublelift,Ashe,Biofrost,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210073?gameHash=da1c2abfa67142a2
NALCS,2017,Summer,Season,DIG,1,0,NV,35,Ssumday,Shen,Chaser,Rengar,Keane,Orianna,LOD,Twitch,Big,Thresh,Seraph,Jayce,LirA,Ivern,Pirean,Syndra,Apollo,Xayah,Hakuho,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210060?gameHash=c4f3da0e6c667947
NALCS,2017,Summer,Season,NV,1,0,DIG,41,Seraph,Rumble,LirA,LeeSin,Pirean,Taliyah,Apollo,Varus,Hakuho,Karma,Ssumday,Shen,Chaser,Graves,Keane,Orianna,LOD,Twitch,Big,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210072?gameHash=845c652b1663ae8d
NALCS,2017,Summer,Season,DIG,1,0,NV,53,Ssumday,Rumble,Chaser,Rengar,Keane,Karma,LOD,Ashe,Big,TahmKench,Seraph,Shen,LirA,LeeSin,Pirean,Cassiopeia,Apollo,Varus,Hakuho,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210074?gameHash=4ab73925b54ae5e8
NALCS,2017,Summer,Season,IMT,1,0,TSM,38,Flame,Shen,Xmithie,LeeSin,Pobelter,Ahri,Cody Sun,Varus,Olleh,Bard,Hauntzer,Fiora,Svenskeren,Olaf,Bjergsen,Galio,Doublelift,Ashe,Biofrost,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200143?gameHash=4022de15e5cb3963
NALCS,2017,Summer,Season,TSM,0,1,IMT,33,Hauntzer,Rumble,Svenskeren,LeeSin,Bjergsen,Galio,Doublelift,Caitlyn,Biofrost,Lulu,Flame,Renekton,Xmithie,Gragas,Pobelter,Syndra,Cody Sun,Varus,Olleh,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200151?gameHash=6e3bd03d637726de
NALCS,2017,Summer,Season,NV,1,0,P1,43,Seraph,Shen,LirA,Nidalee,Pirean,Taliyah,Apollo,Ashe,Hakuho,Karma,zig,JarvanIV,Inori,Elise,Ryu,Orianna,Arrow,Varus,Shady,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210083?gameHash=9ed4c4cb1c26a1ec
NALCS,2017,Summer,Season,P1,1,0,NV,40,zig,Shen,Inori,Ivern,Ryu,Leblanc,Arrow,Twitch,Shady,Lulu,Seraph,Rumble,LirA,Zac,Pirean,Taliyah,Apollo,Xayah,Hakuho,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210095?gameHash=c91edaba36d8af15
NALCS,2017,Summer,Season,NV,1,0,P1,37,Seraph,Jayce,LirA,LeeSin,Pirean,Ahri,Apollo,Caitlyn,Hakuho,Zyra,zig,Galio,Inori,Nunu,Ryu,Syndra,Arrow,KogMaw,Shady,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210104?gameHash=723bb83dd68d5601
NALCS,2017,Summer,Season,FLY,0,1,DIG,36,Balls,Kennen,Moon,Olaf,Hai,Orianna,WildTurtle,Varus,LemonNation,Lulu,Ssumday,Lucian,Chaser,Ivern,Keane,Syndra,LOD,Ashe,Big,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200152?gameHash=d24dc93f803fa1a9
NALCS,2017,Summer,Season,DIG,1,0,FLY,35,Ssumday,Fiora,Chaser,LeeSin,Keane,Orianna,LOD,Ashe,Big,Karma,Balls,Shen,Moon,Gragas,Hai,Syndra,WildTurtle,Varus,LemonNation,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002200158?gameHash=5d2d77d81ffcc85c
NALCS,2017,Summer,Season,TL,0,1,FOX,43,Lourlo,Shen,Reignover,Khazix,Slooshi,Syndra,Piglet,KogMaw,Matt,Lulu,Looper,Galio,Akaadian,Elise,Froggen,Ekko,Keith,Varus,Gate,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210106?gameHash=926710a7743721fa
NALCS,2017,Summer,Season,FOX,1,0,TL,28,Looper,Kennen,Akaadian,LeeSin,Froggen,Taliyah,Keith,Xayah,Gate,Sejuani,Lourlo,Jayce,Reignover,Elise,Slooshi,Cassiopeia,Piglet,Varus,Matt,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002210113?gameHash=3614b84638f792c5
NALCS,2017,Summer,Season,P1,0,1,C9,30,zig,Gragas,Inori,Khazix,Ryu,Ahri,Arrow,Xayah,Shady,Karma,Ray,JarvanIV,Contractz,Olaf,Jensen,Orianna,Sneaky,Kennen,Smoothie,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230017?gameHash=ff5c6356d9613141
NALCS,2017,Summer,Season,C9,1,0,P1,36,Ray,Renekton,Contractz,Zac,Jensen,Cassiopeia,Sneaky,Xayah,Smoothie,Rakan,zig,Jayce,Meteos,Gragas,Ryu,Taliyah,Arrow,Kalista,Shady,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230029?gameHash=3fcac4ee2926592a
NALCS,2017,Summer,Season,IMT,0,1,NV,34,Flame,Galio,Xmithie,LeeSin,Pobelter,Ahri,Cody Sun,Xayah,Olleh,Blitzcrank,Seraph,JarvanIV,LirA,Nidalee,Pirean,Orianna,Apollo,Varus,Hakuho,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230030?gameHash=d78c403116b26b9a
NALCS,2017,Summer,Season,NV,1,0,IMT,34,Seraph,Renekton,LirA,LeeSin,Pirean,Ahri,Apollo,Ashe,Hakuho,Karma,Flame,Galio,Xmithie,RekSai,Pobelter,Orianna,Cody Sun,Varus,Olleh,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230037?gameHash=f2cbb7ba4a211d43
NALCS,2017,Summer,Season,DIG,1,0,TSM,37,Ssumday,Jayce,Shrimp,LeeSin,Keane,Cassiopeia,LOD,Varus,Big,Bard,Hauntzer,Kennen,Svenskeren,Ivern,Bjergsen,Taliyah,Doublelift,Caitlyn,Biofrost,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230060?gameHash=83f28e03a506e39e
NALCS,2017,Summer,Season,TSM,1,0,DIG,46,Hauntzer,Galio,Svenskeren,LeeSin,Bjergsen,Taliyah,Doublelift,Xayah,Biofrost,Rakan,Ssumday,Renekton,Shrimp,Elise,Keane,Cassiopeia,LOD,Varus,Big,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230068?gameHash=23307e6d092e46f4
NALCS,2017,Summer,Season,DIG,1,0,TSM,37,Ssumday,Fiora,Shrimp,LeeSin,Keane,Malzahar,LOD,Ashe,Big,Zyra,Hauntzer,Renekton,Svenskeren,Elise,Bjergsen,Karma,Doublelift,Caitlyn,Biofrost,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230071?gameHash=b04c582cef354b34
NALCS,2017,Summer,Season,FOX,0,1,CLG,38,Looper,Kennen,Grig,Ivern,Froggen,Taliyah,Keith,Lucian,Gate,Karma,Darshan,Galio,Dardoch,Rengar,Huhi,Ahri,Stixxay,Varus,aphromoo,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230054?gameHash=44b47db153777eb9
NALCS,2017,Summer,Season,CLG,0,1,FOX,41,Darshan,Fiora,Dardoch,Gragas,Huhi,Orianna,Stixxay,Varus,aphromoo,Zyra,Looper,Rumble,Grig,LeeSin,Froggen,Taliyah,Keith,Caitlyn,Gate,Galio,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230069?gameHash=42505a0c31a67482
NALCS,2017,Summer,Season,FOX,0,1,CLG,34,Looper,Kennen,Grig,LeeSin,Froggen,Leblanc,Keith,Varus,Gate,Sejuani,Darshan,Gragas,Dardoch,Graves,Huhi,Kassadin,Stixxay,Xayah,aphromoo,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230070?gameHash=7f9eadbe00349042
NALCS,2017,Summer,Season,IMT,1,0,FLY,47,Flame,Kennen,Xmithie,Gragas,Pobelter,Ahri,Cody Sun,Caitlyn,Olleh,Bard,Balls,JarvanIV,Moon,Elise,Hai,Talon,WildTurtle,Ziggs,LemonNation,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230073?gameHash=cabab3f5c6f376f5
NALCS,2017,Summer,Season,FLY,1,0,IMT,33,Balls,Kennen,Moon,Rengar,Hai,Orianna,WildTurtle,Ashe,LemonNation,Lulu,Flame,Gragas,Xmithie,LeeSin,Pobelter,Leblanc,Cody Sun,Xayah,Olleh,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230084?gameHash=2f71f9d0965e92f7
NALCS,2017,Summer,Season,IMT,1,0,FLY,34,Flame,Renekton,Xmithie,Zac,Pobelter,Ahri,Cody Sun,KogMaw,Olleh,Bard,Balls,Gragas,Moon,Graves,Hai,Orianna,WildTurtle,Jhin,LemonNation,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230086?gameHash=d2fbc99c81fdd828
NALCS,2017,Summer,Season,NV,1,0,TL,37,Seraph,JarvanIV,LirA,Elise,Pirean,Taliyah,Apollo,Caitlyn,Hakuho,Karma,Lourlo,Galio,Reignover,Ivern,Goldenglue,Cassiopeia,Piglet,Xayah,Matt,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230072?gameHash=54eec5088ec077a4
NALCS,2017,Summer,Season,TL,1,0,NV,41,Lourlo,Kennen,Reignover,Olaf,Goldenglue,Galio,Piglet,Xayah,Matt,Rakan,Seraph,Renekton,LirA,Nidalee,Pirean,Ahri,Apollo,Caitlyn,Hakuho,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230083?gameHash=62ec6ac675a3e5a1
NALCS,2017,Summer,Season,NV,1,0,TL,43,Seraph,JarvanIV,LirA,Elise,Pirean,Taliyah,Apollo,Caitlyn,Hakuho,Karma,Lourlo,Galio,Reignover,Gragas,Goldenglue,Lucian,Piglet,Xayah,Matt,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230085?gameHash=085ba2dcfae6659d
NALCS,2017,Summer,Season,FOX,0,1,C9,62,Looper,Jayce,Grig,Elise,Froggen,Leblanc,Keith,Xayah,Gate,Sejuani,Impact,Gragas,Contractz,LeeSin,Jensen,Cassiopeia,Sneaky,Varus,Smoothie,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230097?gameHash=a7e0ff0154d6a5ba
NALCS,2017,Summer,Season,C9,1,0,FOX,24,Impact,JarvanIV,Contractz,Ivern,Jensen,Orianna,Sneaky,Kennen,Smoothie,Thresh,Looper,Gragas,Grig,LeeSin,Froggen,Taliyah,Keith,Varus,Gate,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230109?gameHash=bec5eb8a9c06d272
NALCS,2017,Summer,Season,DIG,1,0,TL,34,Ssumday,Fiora,Shrimp,Elise,Keane,Orianna,LOD,Ashe,Big,Lulu,Lourlo,Gragas,Reignover,Rengar,Goldenglue,Taliyah,Piglet,Caitlyn,Matt,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230091?gameHash=5d5cf1b656fba1af
NALCS,2017,Summer,Season,TL,1,0,DIG,47,Lourlo,Rumble,Reignover,Elise,Goldenglue,Taliyah,Piglet,Caitlyn,Matt,Karma,Ssumday,Renekton,Shrimp,Gragas,Keane,Orianna,LOD,Ashe,Big,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230107?gameHash=e74cc942dade8aed
NALCS,2017,Summer,Season,DIG,0,1,TL,41,Ssumday,JarvanIV,Chaser,Elise,Keane,Orianna,LOD,Ashe,Big,Zyra,Lourlo,Gragas,Reignover,Olaf,Goldenglue,Syndra,Piglet,Caitlyn,Matt,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230112?gameHash=ed2317b48e04a371
NALCS,2017,Summer,Season,CLG,1,0,TSM,39,Darshan,Gragas,Dardoch,LeeSin,Huhi,Fiora,Stixxay,Varus,aphromoo,Blitzcrank,Hauntzer,Kennen,Svenskeren,Khazix,Bjergsen,Galio,Doublelift,Caitlyn,Biofrost,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230114?gameHash=8df8beab88003699
NALCS,2017,Summer,Season,TSM,1,0,CLG,30,Hauntzer,Gragas,Svenskeren,LeeSin,Bjergsen,Taliyah,Doublelift,Ashe,Biofrost,Thresh,Darshan,Renekton,Dardoch,Elise,Huhi,Ahri,Stixxay,Varus,aphromoo,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230124?gameHash=3a923745a085cfdb
NALCS,2017,Summer,Season,CLG,0,1,TSM,41,Darshan,Galio,Dardoch,Graves,Huhi,Ahri,Stixxay,Xayah,aphromoo,Rakan,Hauntzer,Renekton,Svenskeren,LeeSin,Bjergsen,Taliyah,Doublelift,Ashe,Biofrost,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230129?gameHash=65242e85b573137a
NALCS,2017,Summer,Season,P1,0,1,FLY,34,zig,Shen,Meteos,RekSai,Ryu,Cassiopeia,Arrow,Varus,Shady,Karma,Balls,Rumble,Moon,Rengar,Hai,Viktor,WildTurtle,Ashe,LemonNation,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230118?gameHash=a8b158576f078661
NALCS,2017,Summer,Season,FLY,1,0,P1,26,Balls,Kennen,Moon,Gragas,Hai,Orianna,WildTurtle,Ashe,LemonNation,Morgana,zig,Urgot,Meteos,Elise,Ryu,Lucian,Arrow,Kalista,Shady,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230128?gameHash=8026ec7693edd5cb
NALCS,2017,Summer,Season,IMT,1,0,TL,27,Flame,Renekton,Xmithie,Gragas,Pobelter,Orianna,Cody Sun,Caitlyn,Olleh,Morgana,Lourlo,Shen,Reignover,Elise,Goldenglue,Syndra,Piglet,KogMaw,Matt,Nami,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230134?gameHash=d5fd95a1a08ea3e5
NALCS,2017,Summer,Season,TL,0,1,IMT,33,Lourlo,Fiora,Reignover,Khazix,Goldenglue,Ahri,Piglet,Kennen,Matt,Karma,Flame,JarvanIV,Xmithie,Gragas,Pobelter,Orianna,Cody Sun,Caitlyn,Olleh,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230144?gameHash=e0bb8b63d619178b
NALCS,2017,Summer,Season,NV,0,1,FOX,47,Seraph,Kennen,LirA,LeeSin,Pirean,Taliyah,Apollo,Ashe,Hakuho,Braum,Looper,Pantheon,Akaadian,Gragas,Froggen,Kassadin,Keith,Caitlyn,Gate,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230145?gameHash=b89b8085d7681937
NALCS,2017,Summer,Season,FOX,1,0,NV,43,Looper,Kennen,Akaadian,Nidalee,Froggen,Lucian,Keith,Varus,Gate,Thresh,Seraph,Jayce,LirA,Gragas,Pirean,Viktor,Apollo,Caitlyn,Hakuho,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230151?gameHash=c5a0b4c1576c1faf
NALCS,2017,Summer,Season,TL,0,1,TSM,42,Lourlo,Galio,Reignover,Olaf,Goldenglue,Taliyah,Piglet,Ashe,Matt,Thresh,Hauntzer,Renekton,Svenskeren,Gragas,Bjergsen,Orianna,Doublelift,Xayah,Biofrost,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002220136?gameHash=c73d5dc9a18b3f2b
NALCS,2017,Summer,Season,TSM,1,0,TL,32,Hauntzer,JarvanIV,Svenskeren,Elise,Bjergsen,Galio,Doublelift,Xayah,Biofrost,Rakan,Lourlo,Gragas,Reignover,Khazix,Goldenglue,Cassiopeia,Piglet,Ashe,Matt,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002220162?gameHash=62b1f6949aa41f9c
NALCS,2017,Summer,Season,IMT,0,1,C9,32,Flame,Renekton,Xmithie,Gragas,Pobelter,Kassadin,Cody Sun,Varus,Olleh,Thresh,Impact,Kled,Contractz,Elise,Jensen,Leblanc,Sneaky,Xayah,Smoothie,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230158?gameHash=ceaa12a86f59c48f
NALCS,2017,Summer,Season,C9,0,1,IMT,39,Impact,Rumble,Contractz,Elise,Jensen,Lucian,Sneaky,Xayah,Smoothie,Thresh,Flame,JarvanIV,Xmithie,Gragas,Pobelter,Orianna,Cody Sun,Tristana,Olleh,Morgana,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230171?gameHash=cfd0e47c24bdd12d
NALCS,2017,Summer,Season,IMT,1,0,C9,50,Flame,Kled,Xmithie,Elise,Pobelter,Taliyah,Cody Sun,Xayah,Olleh,Thresh,Impact,Shen,Contractz,Olaf,Jensen,Orianna,Sneaky,Varus,Smoothie,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230179?gameHash=c8dfd2339fc12584
NALCS,2017,Summer,Season,FLY,0,1,CLG,36,Balls,Renekton,Moon,Elise,Hai,Orianna,WildTurtle,Varus,LemonNation,Zyra,Darshan,Jayce,Dardoch,Gragas,Huhi,Taliyah,Stixxay,Xayah,aphromoo,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002220172?gameHash=6501cfa833ea575b
NALCS,2017,Summer,Season,CLG,0,1,FLY,47,Darshan,Renekton,Dardoch,Gragas,Huhi,Ahri,Stixxay,Ashe,aphromoo,Karma,Balls,JarvanIV,Moon,Elise,Hai,Orianna,WildTurtle,Caitlyn,LemonNation,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002220186?gameHash=d092f17575d07ed8
NALCS,2017,Summer,Season,FLY,0,1,CLG,42,Balls,Gragas,Moon,Ivern,Hai,Lucian,WildTurtle,Ashe,LemonNation,Zyra,Darshan,Rumble,Dardoch,LeeSin,Huhi,Viktor,Stixxay,Caitlyn,aphromoo,Blitzcrank,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002220197?gameHash=6ba0bdd08621f36a
NALCS,2017,Summer,Season,P1,0,1,DIG,38,zig,Galio,MikeYeung,Khazix,Ryu,Syndra,Arrow,Ashe,Shady,Karma,Ssumday,Shen,Shrimp,LeeSin,Keane,Viktor,LOD,Twitch,Big,Rakan,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230185?gameHash=b2a028cdc23ae207
NALCS,2017,Summer,Season,DIG,0,1,P1,26,Ssumday,JarvanIV,Shrimp,Elise,Keane,Galio,LOD,Ashe,Big,Rakan,zig,Kled,MikeYeung,LeeSin,Ryu,Taliyah,Arrow,Varus,Shady,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002230190?gameHash=158fa8daa3ac9187
